taxon_id	order	scientific_name	massg	diet	realm	gisfrag_high	high_hfp_change_high	high_hfp_change_medium_unsuitable	high_hfp_extent_high	high_hfp_extent_medium_unsuitable	gisfrag_medium_unsuitable	proportion_high	gestation_length	weaning_age	trans_first_last
16887	Chiroptera	Pharotis imogene	10	Invertebrate carnivore	Australasian	350.5156557	0	0	100	100	1050.177788	17.12842243	67.76362788	38.78036695	High-risk
16888	Dasyuromorphia	Phascogale calura	51.5	Omnivore	Australasian	2885.410528	0.45	0	53.98333333	99.14123301	3707.598312	12.80305438	29.49	89.99	High-risk
16889	Dasyuromorphia	Phascogale pirata	181.5	Omnivore	Australasian	448.6092692	0.814377984	0.065930443	17.46700365	26.32272952	4153.703413	8.826092034	21.38739	213.83632	High-risk
16890	Dasyuromorphia	Phascogale tapoatafa	193.5	Omnivore	Australasian	473.5063786	0.071106897	0.124821683	67.31452951	76.26449792	5338.180719	4.682021829	28.15	149.57	High-risk
16892	Diprotodontia	Phascolarctos cinereus	10250	Herbivore	Australasian	1291.595396	0.027777052	0.021505129	73.05593318	89.92228712	8413.982286	28.12911447	34.29	347.53	High-risk
16893	Dasyuromorphia	Phascolosorex doriae	168.3	Omnivore	Australasian	669.0810286	45.70079641	37.36011289	47.50822643	52.90604181	3410.841456	25.53958809	28.16666	106.23454	Low-risk
16894	Dasyuromorphia	Phascolosorex dorsalis	138.5	Omnivore	Australasian	953.6379914	15.93291405	16.56455142	69.67031047	61.79847869	2274.670533	45.51287622	28.30076	105.3808	Low-risk
16899	Rodentia	Myodes andersoni	25.5	Omnivore	Palearctic	304.0039994	0	0	100	99.82385435	2996.331407	0.577496415	22.74936	25.6645	Low-risk
16900	Rodentia	Myodes smithii	35	Omnivore	Palearctic	929.9894537	0	0	99.96666561	99.68723447	1419.526393	53.21313423	19	27.34	Low-risk
16981	Chiroptera	Philetor brachypterus	10.9	Invertebrate carnivore	Australasian|Indomalayan	973.7062112	11.34366178	9.643836245	68.36672577	53.80879167	11265.1476	20.02462711	100.5442969	50.00239761	Low-risk
17003	Rodentia	Phloeomys cumingi	1946.3	Herbivore	Indomalayan	807.2695439	0.022568269	0.13650546	99.48845257	96.76287051	474.0796636	72.02041895	117.13937	47.072265	Low-risk
17004	Rodentia	Phloeomys pallidus	2250	Herbivore	Indomalayan	933.5495177	4.055727554	2.183198861	79.53869969	91.40009492	401.5031617	75.33341157	114.18757	47.866325	Low-risk
17013	Carnivora	Phoca vitulina	100000	Omnivore	Nearctic|Palearctic	2166.680046	1.91720546		51.49376934			100	253	30	Low-risk
17023	Carnivora	Phoca largha	150000	Omnivore	Nearctic|Palearctic	439.3720411	1.789347384		68.56121863			100	319	24	Low-risk
17026	Carnivora	Phocarctos hookeri	112300	Omnivore	Antarctic|Australasian	447.4889299	0.069735007		92.11994421			100	365	213	High-risk
17035	Rodentia	Phodopus campbelli	23.4	Herbivore	Palearctic	11551.04435	0	0	79.62752111	85.8624641	2473.102175	63.10868983	20.59	19.55115	Low-risk
17036	Rodentia	Phodopus roborovskii	18.8	Herbivore	Palearctic	14381.65784	0.41764494	0.242598724	46.24850304	81.34382844	3238.389312	73.95389651	21.9	19	Low-risk
17037	Rodentia	Phodopus sungorus	33.8	Herbivore	Palearctic	1612.555617	0	0	98.55959604	94.99494687	8337.298846	18.87775298	21	20	Low-risk
17168	Chiroptera	Phylloderma stenops	53.7	Omnivore	Neotropical	3122.756025	1.782236408	1.352353504	31.94419071	80.52453418	1337.629767	72.14672437	124.5346917	64.04050267	Low-risk
17173	Chiroptera	Phyllonycteris aphylla	24.5	Omnivore	Neotropical	654.9044423	0	0	100	100	546.3232644	51.46999597	121.9782978	63.11096146	High-risk
17175	Chiroptera	Phyllonycteris poeyi	22	Omnivore	Neotropical	23886.93582	0.059511346		98.47419522			100	120.519	61.64	Low-risk
17176	Chiroptera	Phyllops falcatus	19.5	Herbivore	Neotropical	819.3134945	0.106777003	0.038630257	96.94517668	99.4608933	1793.068061	33.93242983	77.00941989	37.7237562	Low-risk
17216	Chiroptera	Phyllostomus discolor	34.1	Omnivore	Neotropical	5902.37974	1.676475382	2.422854619	49.17530885	53.29872112	607.7330181	96.5666523	107.97	69.888529	Low-risk
17217	Chiroptera	Phyllostomus elongatus	40.4	Omnivore	Neotropical	2907.702386	1.704041533	1.625632504	19.09367115	71.43062238	10773.43885	55.35250571	121.2796775	70.898449	Low-risk
17218	Chiroptera	Phyllostomus hastatus	87.2	Omnivore	Neotropical	2766.99039	1.685217521	1.902543805	46.20591275	61.30684163	873.6696527	79.72346482	123.39	72.82	Low-risk
17219	Chiroptera	Phyllostomus latifolius	134	Omnivore	Neotropical	3201.489972	0.694570299	1.686376791	8.533760134	32.23587838	887.6938144	86.00330927	152.9598964	189.3077962	Low-risk
17220	Rodentia	Phyllotis amicus	20.2	Herbivore	Neotropical	1532.734776	2.701734636	4.472901073	84.87437957	90.94598251	3249.863905	53.85726421	23.89353	26.50786	Low-risk
17221	Rodentia	Phyllotis andium	53	Herbivore	Neotropical	1475.447308	0.703571292	0.113461209	86.36878332	97.96197979	1437.480932	62.69246104	21.39329	21.61561	Low-risk
17222	Rodentia	Phyllotis bonariensis	42.5	Herbivore	Neotropical	543.0867351	0	0	100	100	1096.304534	22.76244707	22.78343	25.31118	High-risk
17223	Rodentia	Phyllotis caprinus	50.8	Herbivore	Neotropical	2526.508817	0.083952986	0.170940171	98.07507796	97.17948718	1093.286013	77.92045864	22.90159	26.23059	Low-risk
17224	Rodentia	Phyllotis darwini	50.8	Herbivore	Neotropical	797.3483261	0.126601865	0.11155998	93.99203815	94.68906881	846.7560108	54.54552985	33.21	18.30212	Low-risk
17225	Rodentia	Phyllotis definitus	89	Herbivore	Neotropical	375.0550918	0	0	100	100	4133.024969	7.585284036	23.78515	24.28212	High-risk
17226	Rodentia	Phyllotis gerbillus	17.4	Herbivore	Neotropical	3654.475506	8.723004695	6.942658781	91.2629108	91.36024685	683.300665	84.62583679	28.86608	28.06586	Low-risk
17227	Rodentia	Phyllotis haggardi	42.5	Herbivore	Neotropical	542.7541941	0.724375226	0.600175332	95.11046722	94.90188145	3999.234883	15.68405101	22.78343	25.31118	Low-risk
17228	Rodentia	Phyllotis magister	68.5	Herbivore	Neotropical	2364.676149	0.573065903	1.224161449	82.42490583	76.21629184	2934.355528	52.12481556	30.82223	29.07246	Low-risk
17230	Rodentia	Phyllotis osilae	49	Herbivore	Neotropical	1292.683031	2.048327291	0.719036305	79.84065502	85.57465838	2087.21674	42.02220043	25.925	28.46899	Low-risk
17231	Rodentia	Phyllotis wolffsohni	42.5	Herbivore	Neotropical	573.5627745	0.106698676	1.438248121	99.83661765	90.88057901	1983.77182	35.85226925	22.78343	25.31118	Low-risk
17232	Rodentia	Phyllotis xanthopygus	56.3	Herbivore	Neotropical	5575.705947	1.192611734	0.702025214	76.28223246	78.54412467	1382.912248	92.29251869	30.68071	28.35911	Low-risk
17314	Chiroptera	Pipistrellus kuhlii	5.9	Invertebrate carnivore	Afrotropical|Palearctic	2921.191488	0.085507687	3.070674164	99.14656412	68.47601956	24806.2195	47.79132544	97.97037844	60.41	Low-risk
17315	Chiroptera	Pipistrellus maderensis	7	Invertebrate carnivore	Palearctic	1012.795866	0.068329347	0	99.76084728	99.92211838	478.7919348	69.54512486	63.13049832	37.55011198	High-risk
17316	Chiroptera	Pipistrellus nathusii	7.3	Invertebrate carnivore	Palearctic	862.0989208	0	0	99.56725005	99.44035026	2011.917578	33.80121015	59.68201725	35.40326664	Low-risk
17317	Chiroptera	Pipistrellus pipistrellus	5.7	Invertebrate carnivore	Palearctic	2923.505475	0	0.840021764	99.70951206	88.80385664	8484.932816	80.2425319	44	33.44	Low-risk
17320	Chiroptera	Pipistrellus abramus	5.6	Invertebrate carnivore	Indomalayan|Palearctic	1373.162785	0.005132259	0.137817684	99.92432434	97.52298004	4985.28631	51.90710253	66.1604808	39.20091398	Low-risk
17321	Chiroptera	Pipistrellus adamsi	4.5	Invertebrate carnivore	Australasian	1447.872108	0.262672087	0.19945367	21.51112551	19.42071717	461.5467279	74.65979392	117.2758018	77.33529381	Low-risk
17324	Chiroptera	Hypsugo affinis	4.9	Invertebrate carnivore	Indomalayan	608.7069407	0.299310027	0.805649583	91.46335123	80.52983093	10760.55381	38.13378768	117.2758018	77.33529381	Low-risk
17326	Chiroptera	Pipistrellus angulatus	3.3	Invertebrate carnivore	Australasian	988.6227261	7.46502303	5.979705522	59.08695004	51.62147794	785.9087849	74.66791812	141.4013385	68.81360384	Low-risk
17331	Chiroptera	Hypsugo cadornae	6.7	Invertebrate carnivore	Indomalayan	507.3285254	2.505641724	0.509391282	93.5066447	98.33729334	2286.668513	21.65609355	106.3359646	50.52451348	Low-risk
17332	Chiroptera	Pipistrellus ceylonicus	8.4	Invertebrate carnivore	Indomalayan	735.6849599	0.110510992	0.005526985	99.72159731	99.84033154	11037.91964	14.40502923	52.32	27.5	Low-risk
17334	Chiroptera	Pipistrellus collinus	6	Invertebrate carnivore	Australasian	825.0970792	16.58009854	17.87077315	61.33788253	57.58576822	1643.140481	51.78970723	92.61350877	50.08951505	Low-risk
17335	Chiroptera	Pipistrellus coromandra	4.6	Invertebrate carnivore	Indomalayan	1777.473623	0.821566397	0.641021848	96.44080951	94.56619632	11065.12166	53.76240806	92.64306775	55.65863215	Low-risk
17338	Chiroptera	Scotozous dormeri	6.9	Invertebrate carnivore	Indomalayan	2892.098866	0.000424539	0.02768745	99.99384419	98.90251661	925.9980759	89.25756925	96.83555077	50.26139694	Low-risk
17340	Chiroptera	Pipistrellus endoi	4.2	Invertebrate carnivore	Palearctic	491.7154267	0	0	100	100	1528.72995	20.18891052	93.60079583	57.66676348	High-risk
17341	Chiroptera	Parastrellus hesperus	3.56	Invertebrate carnivore	Nearctic	4379.793424	0.450560783	0.56640609	84.36906669	85.96179664	1397.182841	72.45208728	88.45958429	51.75651151	Low-risk
17342	Chiroptera	Pipistrellus imbricatus	5.7	Invertebrate carnivore	Australasian|Indomalayan	477.7352929	0.151429931	0.073892138	99.51542422	97.6271257	5166.613022	10.81539683	174.0312686	57.1226926	Low-risk
17344	Chiroptera	Pipistrellus javanicus	4.8	Invertebrate carnivore	Indomalayan	821.4765582	1.158889021	0.445792212	95.08176804	95.73466524	1860.358398	49.39700809	71.48	41.49175512	Low-risk
17348	Chiroptera	Falsistrellus mackenziei	21	Invertebrate carnivore	Australasian	1305.038469	0.018387987	0	91.86638063	97.34993221	990.4600364	66.82976322	100.1229894	49.57467436	High-risk
17353	Chiroptera	Pipistrellus nanulus	2.5	Invertebrate carnivore	Afrotropical	1162.643015	2.389299029	0.276195725	91.82949014	98.58288934	2147.057194	47.51382952	87.01064892	51.20974333	Low-risk
17355	Chiroptera	Pipistrellus papuanus	4.7	Invertebrate carnivore	Australasian	998.7148565	6.89519993	5.819074976	47.42065221	46.19041672	893.9703978	69.66380155	155.8157063	60.32707227	Low-risk
17356	Chiroptera	Pipistrellus paterculus	5.3	Invertebrate carnivore	Indomalayan	601.9902034	1.392882133	0.504051708	92.70165788	94.92109621	4156.746632	36.75401015	63.13049832	37.55011198	Low-risk
17360	Chiroptera	Hypsugo pulveratus	5.5	Invertebrate carnivore	Indomalayan|Palearctic	443.6719555	0.707694226	0.122610986	97.29132893	98.8293748	8020.58752	14.44753821	140.9448676	59.62635718	Low-risk
17361	Chiroptera	Pipistrellus rueppellii	6.9	Invertebrate carnivore	Afrotropical|Palearctic	8536.234154	1.867666923	2.537554791	75.06465573	93.97050378	52625.74465	11.0015646	57.25169704	33.24337031	Low-risk
17362	Chiroptera	Pipistrellus rusticus	4.6	Invertebrate carnivore	Afrotropical	1890.078172	1.482212683	1.415969499	88.21630883	94.32181125	1984.240854	60.11053713	80.4	43.84364624	Low-risk
17364	Chiroptera	Pipistrellus stenopterus	15.2	Invertebrate carnivore	Indomalayan	1283.221735	1.22049472	0.334413915	90.23364441	98.53062668	9965.334075	32.60010245	113.343055	55.21250407	Low-risk
17366	Chiroptera	Perimyotis subflavus	5.74	Invertebrate carnivore	Nearctic|Neotropical	1185.629528	0.214922275	0.058090641	96.13571496	98.26935041	4778.974592	45.77319196	44	31.21	High-risk
17367	Chiroptera	Falsistrellus tasmaniensis	22.7	Invertebrate carnivore	Australasian	1173.827002	0.005554701	0.00463438	82.23905724	95.2034162	1734.888925	60.67959488	99.47625509	53.73014084	Low-risk
17368	Chiroptera	Pipistrellus tenuis	4.7	Invertebrate carnivore	Indomalayan	3269.058968	0.389720375	0.724026049	98.53979219	96.16118154	15367.59565	72.04674752	61.27	44.8	Low-risk
17369	Chiroptera	Pipistrellus wattsi	3.3	Invertebrate carnivore	Australasian	377.2010994	0.131061599	0.096875757	76.80209699	85.67853395	1679.420801	15.53099612	117.2758018	77.33529381	Low-risk
17370	Chiroptera	Pipistrellus westralis	3.1	Invertebrate carnivore	Australasian	5408.441284	0.621761034	0.638811029	26.97708573	37.15533538	842.1667925	91.54263901	117.2758018	77.33529381	Low-risk
17400	Rodentia	Pithecheir melanurus	108	Omnivore	Indomalayan	387.035122	0	0	100	100	756.5353778	27.26683938	30.90238	26.41014	High-risk
17402	Primates	Pithecia aequatorialis	2250	Omnivore	Neotropical	3852.565105	1.783739058	4.719556221	15.48403954	30.79158228	480.1744633	90.97235152	158.10474	267.39118	Low-risk
17460	Rodentia	Plagiodontia aedium	2630	Herbivore	Neotropical	1981.860924	0.557388238	0.343053173	99.44261176	99.65694683	594.0427505	83.52003135	136.5	48.79566	High-risk
17474	Dasyuromorphia	Planigale novaeguineae	14.9	Omnivore	Australasian	367.0983985	18.80014588	12.23979345	27.6075857	39.6562853	2008.227997	18.02914791	40.16875286	99.01314	Low-risk
17481	Rodentia	Platacanthomys lasiurus	75	Herbivore	Indomalayan	841.0486879	0	0	100	99.97803967	1679.094022	52.5478569	22.05554	24.34066	High-risk
17487	Chiroptera	Platalina genovensium	47	Herbivore	Neotropical	1371.183895	0.022998834	2.832351159	97.29683472	86.60758982	2624.773641	62.05870229	116.4266125	54.993751	High-risk
17565	Chiroptera	Platyrrhinus lineatus	24.4	Omnivore	Neotropical	1287.761538	2.009004614	0.648869894	65.86940584	87.88113804	5730.759319	25.17422917	107.97	62.268401	Low-risk
17566	Chiroptera	Platyrrhinus aurarius	34.2	Omnivore	Neotropical	1845.356574	0.19194572	0.223556844	2.311532367	8.640838521	11493.86574	38.12746688	136.7187321	87.60509417	Low-risk
17567	Chiroptera	Platyrrhinus brachycephalus	14.1	Omnivore	Neotropical	3728.236836	1.615639617	2.152235588	15.26819359	60.52367113	1971.474462	83.65887971	123.4195499	57.00012011	Low-risk
17568	Chiroptera	Platyrrhinus chocoensis	30.5	Omnivore	Neotropical	1475.760089	1.541466137	1.382938208	80.95138453	85.59697229	4167.468094	40.4108442	118.177	48.492	High-risk
17571	Chiroptera	Platyrrhinus infuscus	50.2	Omnivore	Neotropical	2276.459293	4.195207039	1.783932958	34.20824076	68.75634957	10170.45905	55.73433956	132.9335896	86.56003431	Low-risk
17572	Chiroptera	Platyrrhinus recifinus	17.7	Omnivore	Neotropical	838.5715037	2.45053259	0.84179938	74.70000266	87.60868681	9087.396754	16.76504826	109.0539985	48.09503687	Low-risk
17574	Chiroptera	Platyrrhinus vittatus	41.4	Omnivore	Neotropical	1262.350948	1.323496511	1.202433623	90.98054649	96.27439803	2496.84618	48.35095834	130.0586604	87.5124475	Low-risk
17596	Chiroptera	Plecotus auritus	7.8	Invertebrate carnivore	Palearctic	840.7854098	0	0	99.51165189	98.71740312	2988.300086	31.00697913	65.12	42.09	Low-risk
17597	Chiroptera	Plecotus austriacus	7.3	Invertebrate carnivore	Palearctic	1389.690244	0.005917454	0	99.87568374	99.57955481	1019.960204	66.1898063	105.7040974	51.97067702	Low-risk
17598	Chiroptera	Corynorhinus townsendii	9.9	Invertebrate carnivore	Nearctic	3071.319023	0.167959271	0.070952561	86.63776153	94.76777257	762.85941	78.17282591	67.49	40.5	Low-risk
17599	Chiroptera	Corynorhinus mexicanus	7.7	Invertebrate carnivore	Neotropical	1005.717641	1.453135747	0.740788852	81.14341691	91.23538178	962.7829766	46.44850094	101.1886442	51.47064502	High-risk
17600	Chiroptera	Corynorhinus rafinesquii	9.1	Invertebrate carnivore	Nearctic	979.9761288	0	0	98.60519146	97.20868321	1393.974952	54.44363584	55.27	21	Low-risk
17601	Chiroptera	Plecotus taivanus	6.5	Invertebrate carnivore	Indomalayan	1222.643647	0	0	91.1130417	98.55413584	1426.74025	56.69759248	126.4178211	58.43304469	High-risk
17602	Chiroptera	Plecotus teneriffae	8	Invertebrate carnivore	Palearctic	498.7047594	0	0	100	100	976.1512867	25.85097113	126.4178211	58.43304469	High-risk
17828	Eulipotyphla	Podogymnura truei	114	Omnivore	Indomalayan	1042.01406	0	0	100	100	1606.043363	29.41469821	74.679735	64.088019	Low-risk
17829	Eulipotyphla	Podogymnura aureospinula	247	Omnivore	Indomalayan	962.4583728	0	0	100	100	321.3451721	90.5160492	40.315915	52.092495	High-risk
17830	Rodentia	Podomys floridanus	30.8	Omnivore	Nearctic|Neotropical	384.7544103	0.038537131	0	99.41423562	97.8568093	607.4845562	38.97624164	23	24.81	High-risk
17831	Rodentia	Podoxymys roraimae	33.8	Omnivore	Neotropical	458.8900392	0	1.030927835	5.357142857	10.30927835	827.6004467	23.39285714	23.05845	26.3306	High-risk
17877	Rodentia	Pogonomelomys bruijnii	178.8	Omnivore	Australasian	721.9276403	36.97549986	40.86803813	42.26039613	36.67210236	1105.325547	40.06277523	35.14018	26.44731	Low-risk
17878	Rodentia	Pogonomelomys mayeri	109.7	Omnivore	Australasian	648.1664739	24.50283648	16.87021612	43.27348669	61.6628208	2600.210452	31.00646971	33.83984	26.47255	Low-risk
17879	Rodentia	Abeomelomys sevia	52	Omnivore	Australasian	684.1138292	0.720850604	1.540975951	96.72012975	97.64183983	659.3389296	56.63465415	69.27433	74.46061	Low-risk
17883	Rodentia	Pogonomys loriae	95.1	Herbivore	Australasian	826.696108	7.21722643	4.548229548	68.49545943	62.5827389	2067.893967	59.18028237	30.39278	27.45153	Low-risk
17884	Rodentia	Pogonomys macrourus	54	Herbivore	Australasian	762.0911735	14.6191459	9.169619845	50.34698655	63.25478645	2178.846874	45.34116605	26.61771	24.64034	Low-risk
17885	Rodentia	Pogonomys sylvestris	43.4	Herbivore	Australasian	736.4035534	9.083455214	8.99307172	83.95603422	80.15307939	2327.790081	38.1224256	31.94026	26.14595	Low-risk
17975	Primates	Pongo pygmaeus	57150	Omnivore	Indomalayan	1118.580958	21.39347174	14.61473493	71.13790654	78.14449064	456.5346676	76.55652879	259.42	1088.8	High-risk
17978	Cetartiodactyla	Pontoporia blainvillei	40500	Omnivore	Neotropical	300	0		100			100	319	319	High-risk
18095	Afrosoricida	Potamogale velox	660	Omnivore	Afrotropical	1479.540488	8.910803804	6.870544431	75.01953622	80.16710682	2588.333847	24.55058536	82.59566	46.41761	Low-risk
18102	Diprotodontia	Potorous longipes	1900	Omnivore	Australasian	1092.934564	0	0	88.91891892	93.60852197	529.812577	82.16067093	38	161	High-risk
18107	Diprotodontia	Potorous gilbertii	962.5	Omnivore	Australasian			0		100	570.8990939	0	33.55	208.67	High-risk
18113	Rodentia	Praomys hartwigi	57.2	Omnivore	Afrotropical	326.1203875	0	0	100	99.94942471	9922.167504	0.095529449	28.15702	25.46401	High-risk
18114	Rodentia	Praomys delectorum	36	Omnivore	Afrotropical	837.5576278	0	0	92.20800525	97.9148647	1527.834955	42.93041803	23.35541	26.26476	Low-risk
18115	Rodentia	Praomys jacksoni	42	Omnivore	Afrotropical	1959.18645	7.991012724	5.043882137	78.8482345	80.64483857	1784.569315	77.53322594	35.49	30	Low-risk
18116	Rodentia	Praomys minor	42.8	Omnivore	Afrotropical	338.2089794	0.19193858	0.045578851	69.09788868	79.0793072	772.2512823	20.56868904	24.349	25	Low-risk
18117	Rodentia	Praomys misonnei	39.1	Omnivore	Afrotropical	3037.831896	13.70299248	25.92956432	58.59657545	56.32398448	2844.782589	85.94941577	23.55813	26.29195	Low-risk
18118	Rodentia	Praomys morio	30	Omnivore	Afrotropical	809.6683152	0	0	100	100	1342.957154	30.35408714	35.99	30.77	High-risk
18119	Rodentia	Praomys mutoni	52	Omnivore	Afrotropical	487.6685557	0	0	100	100	1100.813162	14.83440022	29.323	27.489	High-risk
18120	Rodentia	Praomys rostratus	40.9	Omnivore	Afrotropical	950.1054115	1.084303286	0.080344127	97.96757842	98.98672527	1844.146961	41.05003489	23.55813	26.29195	Low-risk
18125	Primates	Presbytis comata	6250	Herbivore	Indomalayan	715.6191584	0	0	100	100	881.5318532	51.94748171	175.12979	352.95058	High-risk
18126	Primates	Presbytis femoralis	7000	Herbivore	Indomalayan	1762.311531	0.017740505	0.018918791	99.12910249	99.2065932	2347.855428	42.33801024	175.20659	360.03819	High-risk
18127	Primates	Presbytis frontata	6050	herbivore	Indomalayan	1095.885365	19.12683131	17.27117582	51.83277945	69.31368949	657.4116626	70.52750314	175.51873	356.22484	High-risk
18128	Primates	Presbytis hosei	6500	Herbivore	Indomalayan	952.0594153	21.6263376	17.46565472	42.27711058	68.43330024	740.0130383	61.67456964	172.76266	346.00189	High-risk
18129	Primates	Presbytis melalophos	6300	Herbivore	Indomalayan	798.4341618	0.004305844	0.006621167	99.97093555	99.5171641	1462.4284	32.1449168	165.20985	306.98238	High-risk
18130	Primates	Presbytis potenziani	6450	Herbivore	Indomalayan	1021.22702	0.124262193	0.182315406	99.65827897	99.58979034	546.6165769	59.19206852	177.07705	374.60573	High-risk
18131	Primates	Presbytis rubicunda	6300	Herbivore	Indomalayan	1053.654831	16.43661009	11.08829006	55.89659889	78.89473108	755.3127628	63.74870106	172.08338	347.26319	High-risk
18132	Primates	Presbytis thomasi	6690	Herbivore	Indomalayan	813.2991896	0.014730433	0.002511805	99.98526957	99.97237014	1849.617403	33.77567995	174.0901	358.63558	High-risk
18134	Primates	Presbytis siamensis	7000	Herbivore	Indomalayan	1285.714636	1.022487941	0.342341335	85.42360215	96.84207585	919.6868521	55.15708684	175.57841	357.28392	High-risk
18144	Cingulata	Priodontes maximus	45359.7	Omnivore	Neotropical	3355.03894	1.971757305	1.823101406	21.23345629	71.45178124	1757.025491	69.51873945	124.24	34.8	High-risk
18146	Carnivora	Prionailurus bengalensis	3300	Vertebrate carnivore	Indomalayan|Palearctic	954.6468465	2.749165672	0.552175172	90.6732109	96.48667303	5455.207934	29.5435487	70.18	24.85	Low-risk
18148	Carnivora	Prionailurus planiceps	6750	Vertebrate carnivore	Indomalayan	1192.949914	9.294222431	11.97751704	83.47280539	78.6633794	987.2015184	38.21146321	56	59.69944	High-risk
18149	Carnivora	Prionailurus rubiginosus	1384.4	Vertebrate carnivore	Indomalayan	494.409148	0.01514089	0.024242559	99.95298355	99.84886954	6116.951386	7.185533746	68	56.88649	High-risk
18150	Carnivora	Prionailurus viverrinus	9140.3	Omnivore	Indomalayan	588.1764944	1.872391054	1.889615927	91.97604307	92.32612582	2712.150249	16.89894915	71.43	135.96	High-risk
18230	Cetartiodactyla	Procapra przewalskii	27500	Herbivore	Palearctic	528.4504017	0.943396226	1.028277635	83.01886792	93.05912596	616.8906074	45.03311258	201.48224	89.604495	High-risk
18231	Cetartiodactyla	Procapra picticaudata	20000	Herbivore	Indomalayan|Palearctic	589.9366209	0.759639558	0.774923476	43.03931035	51.41189721	1642.20914	37.64492422	184.47788	79.7092	High-risk
18232	Cetartiodactyla	Procapra gutturosa	27750	Herbivore	Palearctic	1408.899227	0	0.064434825	87.56115737	63.36737818	15068.44088	21.51642406	189.94	38.97	Low-risk
18245	Primates	Procolobus verus	4000	Herbivore	Afrotropical	3755.47213	0.771616067	0.115493053	98.49202343	92.13288495	700.6613159	92.73407382	167.84	308.90194	High-risk
18267	Carnivora	Procyon pygmaeus	2500	Omnivore	Neotropical	1345.187407	0	0	100	100	395.30581	82.71657754	56.84244	58.80176	High-risk
18272	Rodentia	Trinomys albispinus	285	Herbivore	Neotropical	532.4352995	0.480278562	0.322193916	97.89878129	98.56698636	1355.951863	23.83594466	39.41947	31.96842	Low-risk
18275	Rodentia	Proechimys brevicauda	285	Herbivore	Neotropical	5235.794922	2.303575675	3.800312076	21.70267769	42.87689266	3528.204931	86.63993928	38.00094	34.41822	Low-risk
18276	Rodentia	Proechimys canicollis	285	Herbivore	Neotropical	314.8461518	0	0	99.79550102	99.78463975	5630.648266	1.549499781	41.49229	27.1628	Low-risk
18277	Rodentia	Proechimys guyannensis	316	Herbivore	Neotropical	2918.547488	1.214336486	1.795049588	11.58734524	16.77863549	6237.605567	76.85402963	63.41	28	Low-risk
18279	Rodentia	Proechimys cuvieri	330	Herbivore	Neotropical	3791.652261	1.367894165	2.497100889	10.1643397	25.05640906	5349.805322	84.1617636	40.01093	35.98944	Low-risk
18280	Rodentia	Proechimys decumanus	285	Herbivore	Neotropical	1064.618808	0.328807807	0.02919566	99.64997879	97.27507177	4528.664017	31.27639557	39.41947	31.96842	High-risk
18281	Rodentia	Trinomys dimidiatus	167.6	Herbivore	Neotropical	613.4564592	0.393191856	0.094062843	94.01055693	97.13780206	1398.952014	29.26482079	38.99832	37.06118	Low-risk
18282	Rodentia	Proechimys goeldii	285	Herbivore	Neotropical	2622.265311	1.983005284	1.820846222	19.13823638	30.90800044	4654.338929	67.0594462	39.41947	31.96842	Low-risk
18284	Rodentia	Proechimys guairae	400	Herbivore	Neotropical	837.6353446	0.18416791	0.592365885	99.57927158	98.33890733	1112.357215	43.60605936	62.99	10.21	Low-risk
18288	Rodentia	Trinomys iheringi	203.5	Herbivore	Neotropical	611.5764303	0.364499226	0.190655696	89.39063375	96.87176048	2107.630936	21.54325797	59.76765	39.64605	Low-risk
18289	Rodentia	Proechimys longicaudatus	205	Herbivore	Neotropical	1591.13148	2.810013825	1.104964232	46.19367371	81.57307048	1265.568487	50.01810366	36.90919	36.24728	Low-risk
18294	Rodentia	Proechimys roberti	285	Herbivore	Neotropical	3029.289535	2.586142929	2.078085496	27.50708165	67.79550036	2745.550532	49.69373992	39.41947	31.96842	Low-risk
18296	Rodentia	Proechimys quadruplicatus	285	Herbivore	Neotropical	3412.092912	1.119410231	1.649851214	7.091565023	18.83389385	688.7172608	88.71396481	39.41947	31.96842	Low-risk
18297	Rodentia	Proechimys semispinosus	285	Herbivore	Neotropical	1319.21744	4.724703678	1.67349677	76.61463497	92.04888506	1583.282584	58.49490716	65.65	41.2	Low-risk
18298	Rodentia	Trinomys setosus	285	Herbivore	Neotropical	789.9608188	0.111119725	0	92.38183839	99.16768463	762.1760298	44.28521478	39.41947	31.96842	Low-risk
18299	Rodentia	Proechimys simonsi	285	Herbivore	Neotropical	3658.902548	2.237850054	2.367071626	19.27688706	41.33306587	1243.217135	87.71523137	38.07128	35.80332	Low-risk
18300	Rodentia	Proechimys steerei	323	Herbivore	Neotropical	737.9718988	1.309452369	1.3756372	5.465540322	11.52218545	18111.93883	3.847204869	49.12631	48.57521	Low-risk
18305	Rodentia	Proedromys bedfordi	101.6	Herbivore	Palearctic	493.200886	0	0	98.36651353	98.52513502	1786.434865	28.78057845	22.74936	25.6645	High-risk
18306	Carnivora	Caracal aurata	10650	Vertebrate carnivore	Afrotropical	2026.635943	8.399697505	1.317813362	76.33969546	93.27378394	1586.576463	64.49464714	81	273.54313	High-risk
18339	Rodentia	Prometheomys schaposchnikowi	75	Herbivore	Palearctic	478.3101195	0	0.075322474	95.74632637	95.56538932	2360.348413	10.93218066	24.58275	21	Low-risk
18341	Chiroptera	Promops nasutus	15.2	Invertebrate carnivore	Neotropical	278277.8768	1.801415962		46.38102685			100	96.698	53.742	Low-risk
